Code,Sex,BirthDay,BirthMonth,BirthYear,MumCode,BirthWt,DaysFrom1May
UMB82,2,5,6,1982,MEL76,6.320000095,35
UMB83,2,18,6,1983,MEL76,4.720000191,48
UMB84,1,6,6,1984,MEL76,5.920000381,36
UMB87,2,25,6,1987,MEL76,4.439999905,55
UMB88,1,12,6,1988,MEL76,5.580000191,42
UPR72,2,28,5,1972,UPRHI,7.47,27
UPR74,1,24,5,1974,UPRHI,6.28,23
UPR75,2,19,5,1975,UPRHI,5.540000095,18
UPR76,2,17,6,1976,UPRHI,7.180000095,47
UPR78,2,30,5,1978,UPRHI,7.23,29
UPT71,2,3,6,1971,UPTUR,8.379999619,33
UPT75,2,8,6,1975,UPTUR,6.620000191,38
UPT76,2,12,6,1976,UPTUR,6.755000191,42
UPT82,1,20,6,1982,UPTUR,6.039999905,50
URC13,2,24,5,2013,ANM06,6.580000191,23
URC15,1,25,6,2015,ANM06,7.825000095,55
URC16,2,20,6,2016,ANM06,7.675000095,50
URC18,2,1,6,2018,ANM06,4.539999905,31
USS10,2,24,5,2010,MEE05,5.64,23
USS12,1,23,5,2012,MEE05,6.91,22
USS14,2,25,5,2014,MEE05,7.130000095,24
USS15,2,3,6,2015,MEE05,5.849999619,33
USS16,1,1,6,2016,MEE05,6.839999809,31
USS18,1,7,6,2018,MEE05,6.374999905,37
USS19,1,2,6,2019,MEE05,7.109999809,32
USS21,1,4,7,2021,MEE05,6.739999905,64
UZH21,1,4,6,2021,MLA18,4.620000191,34
VEC17,1,9,6,2017,SPY14,5.339999809,39
VEC19,2,22,5,2019,SPY14,5.300000191,21
VEL20,2,16,5,2020,URC15,6.750000095,15
VEL21,2,29,6,2021,URC15,7.009999905,59
VEL22,2,15,6,2022,URC15,6.040000095,45
VEN94,1,21,6,1994,APH91,5.794999809,51
VEN95,2,15,6,1995,APH91,6.009999905,45
VER74,2,22,6,1974,RGR71,7.455,52
VER75,1,29,5,1975,RGR71,7.399999809,28
VER76,2,2,6,1976,RGR71,8.740000191,32
VER78,1,7,6,1978,RGR71,7.825000095,37
VER79,1,8,6,1979,RGR71,7.519999809,38
VER80,1,7,6,1980,RGR71,7.91,37
VER81,2,12,6,1981,RGR71,9.395,42
VER82,1,9,6,1982,RGR71,6.024999905,39
VER83,1,3,7,1983,RGR71,7.399999809,63
VER84,2,17,6,1984,RGR71,7.360000095,47
VES06,1,29,5,2006,NET02,5.440000191,28
VES07,2,30,5,2007,NET02,6.360000095,29
VES08,2,29,5,2008,NET02,6.69,28
VES10,1,30,5,2010,NET02,7.280000191,29
VES12,2,25,5,2012,NET02,8.76,24
VES13,1,29,5,2013,NET02,6.429999809,28
VES14,1,6,6,2014,NET02,3.430000048,36
VES15,1,24,5,2015,NET02,6.395,23
VES16,1,31,5,2016,NET02,6.054999905,30
VES17,2,28,5,2017,NET02,,27
VES18,1,4,6,2018,NET02,5.099999905,34
VIL20,2,24,5,2020,AME15,4.92,23
VIL22,2,28,5,2022,AME15,4.88,27
VIL23,2,26,5,2023,AME15,4.739999905,25
VIN88,2,11,6,1988,MUS84,6.979999809,41
VIN91,1,21,6,1991,MUS84,6.919999905,51
VIN93,1,11,6,1993,MUS84,7.540000095,41
VIN95,1,31,5,1995,MUS84,6.934999905,30
VIN97,1,1,6,1997,MUS84,7.119999809,31
VIN99,2,13,6,1999,MUS84,7.360000191,43
VIO89,1,6,6,1989,CLA85,4.659999809,36
VIO90,2,9,6,1990,CLA85,7.094999809,39
VIO92,1,31,5,1992,CLA85,7.120000191,30
VIO94,2,14,6,1994,CLA85,7.620000191,44
VIO95,2,31,5,1995,CLA85,7.080000191,30
VIO96,1,31,5,1996,CLA85,7.28,30
VIO97,1,29,6,1997,CLA85,7.925,59
VIP11,1,8,6,2011,VES06,3.600000095,38
VIP14,2,5,6,2014,VES06,6.23,35
VIP16,1,28,5,2016,VES06,5.810000095,27
VIP18,2,9,6,2018,VES06,4.44,39
VIP20,2,20,6,2020,VES06,6.579999809,50
VIP22,2,6,6,2022,VES06,4.28,36
VIR19,2,12,6,2019,MCD15,4.479999809,42
VIR21,2,15,6,2021,MCD15,5.839999809,45
VIR22,2,13,6,2022,MCD15,4.255000191,43
VIR23,1,8,6,2023,MCD15,4.180000095,38
VIX79,2,2,6,1979,LTF73,3.899999809,32
VIX80,2,14,6,1980,LTF73,3.92,44
VNG95,2,26,5,1995,VIN91,7.160000381,25
VNS06,1,16,6,2006,BUT02,5.32,46
VNS07,1,12,6,2007,BUT02,4.759999809,42
VNS09,2,29,5,2009,BUT02,5.940000381,28
VNS13,2,29,5,2013,BUT02,7.42,28
VNT15,1,19,5,2015,SWT11,4.250000191,18
VNT17,2,23,5,2017,SWT11,7.810000095,22
VOR17,1,11,6,2017,EDD13,6.820000095,41
VOR18,1,8,6,2018,EDD13,4.91,38
VOR19,2,10,6,2019,EDD13,6.979999809,40
WAG01,1,7,6,2001,LPW91,5.940000191,37
WAG02,2,1,7,2002,LPW91,7.180000095,61
WAG03,2,5,6,2003,LPW91,6.810000095,35
WAG04,1,11,6,2004,LPW91,7.509999905,41
WAG06,1,3,6,2006,LPW91,6.220000095,33
WAG07,1,16,6,2007,LPW91,4.860000095,46
WAG96,1,12,6,1996,LPW91,5.979999809,42
WAG97,2,12,6,1997,LPW91,6.619999809,42
WAG98,2,10,6,1998,LPW91,7.319999809,40
WAG99,2,12,6,1999,LPW91,6.460000095,42
WAL00,2,30,5,2000,DIC95,5.725000191,29
WAL01,1,30,5,2001,DIC95,5.919999905,29
WAL02,1,3,6,2002,DIC95,6.275,33
WAL03,1,28,5,2003,DIC95,5.979999905,27
WAL04,2,2,6,2004,DIC95,7.295000095,32
WAL05,2,3,6,2005,DIC95,6.739999905,33
WAL06,1,31,5,2006,DIC95,5.940000191,30
WAL07,1,1,6,2007,DIC95,6.710000191,31
WAL08,1,30,5,2008,DIC95,5.440000191,29
WAL09,2,7,6,2009,DIC95,5.429999809,37
WAL11,1,29,5,2011,DIC95,5.94,28
WAL13,2,30,5,2013,DIC95,4.38,29
WAL99,2,2,6,1999,DIC95,5.73,32
WAN83,1,13,6,1983,WAX80,6.019999905,43
WAN87,2,7,6,1987,WAX80,7.720000191,37
WAN89,2,25,5,1989,WAX80,6.320000095,24
WAN90,2,26,5,1990,WAX80,9.2,25
WAN91,2,27,5,1991,WAX80,5.440000191,26
WAS10,1,28,5,2010,BUM06,5.855000095,27
WAS12,2,23,5,2012,BUM06,8.330000381,22
WAX80,1,3,6,1980,WHI76,5.92,33
WAX82,2,23,5,1982,WHI76,7.075000191,22
WAX83,2,28,5,1983,WHI76,7.159999809,27
WAX84,2,4,6,1984,WHI76,6.860000381,34
WAX92,2,2,6,1992,WHI76,6.54,32
WDY02,2,10,6,2002,OXA99,7.500000191,40
WEE81,2,15,6,1981,WHE77,5.440000191,45
WEE87,2,3,6,1987,WHE77,7.32,33
WEE89,1,3,6,1989,WHE77,7.109999809,33
WHA82,1,2,7,1982,CUR78,7.319999619,62
WHA83,1,4,7,1983,CUR78,5.055000095,64
